   0.265758E-02   0.131319E+05
   0.271126E-02   0.133465E+05
   0.276603E-02   0.135637E+05
   0.282191E-02   0.137833E+05
   0.287892E-02   0.140054E+05
   0.293708E-02   0.142299E+05
   0.299641E-02   0.144569E+05
   0.305694E-02   0.146863E+05
   0.311870E-02   0.149181E+05
   0.318170E-02   0.151522E+05
   0.324597E-02   0.153887E+05
   0.331155E-02   0.156274E+05
   0.337844E-02   0.158684E+05
   0.344669E-02   0.161117E+05
   0.351632E-02   0.163572E+05
   0.358735E-02   0.166048E+05
   0.365982E-02   0.168545E+05
   0.373376E-02   0.171063E+05
   0.380918E-02   0.173601E+05
   0.388613E-02   0.176158E+05
   0.396464E-02   0.178735E+05
   0.404473E-02   0.181329E+05
   0.412644E-02   0.183941E+05
   0.420980E-02   0.186570E+05
   0.429484E-02   0.189216E+05
   0.438160E-02   0.191877E+05
   0.447012E-02   0.194552E+05
   0.456042E-02   0.197241E+05
   0.465255E-02   0.199944E+05
   0.474653E-02   0.202658E+05
   0.484242E-02   0.205384E+05
   0.494024E-02   0.208120E+05
   0.504004E-02   0.210865E+05
   0.514186E-02   0.213618E+05
   0.524573E-02   0.216379E+05
   0.535170E-02   0.219146E+05
   0.545981E-02   0.221917E+05
   0.557011E-02   0.224691E+05
   0.568263E-02   0.227466E+05
   0.579743E-02   0.230242E+05
   0.591455E-02   0.233016E+05
   0.603403E-02   0.235787E+05
   0.615592E-02   0.238552E+05
   0.628028E-02   0.241311E+05
   0.640715E-02   0.244061E+05
   0.653658E-02   0.246801E+05
   0.666863E-02   0.249529E+05
   0.680335E-02   0.252243E+05
   0.694078E-02   0.254942E+05
   0.708100E-02   0.257624E+05
   0.722404E-02   0.260288E+05
   0.736998E-02   0.262932E+05
   0.751886E-02   0.265553E+05
   0.767075E-02   0.268151E+05
   0.782571E-02   0.270724E+05
   0.798380E-02   0.273268E+05
   0.814509E-02   0.275781E+05
   0.830963E-02   0.278260E+05
   0.847750E-02   0.280702E+05
   0.864875E-02   0.283102E+05
   0.882347E-02   0.285459E+05
   0.900171E-02   0.287768E+05
   0.918356E-02   0.290027E+05
   0.936908E-02   0.292232E+05
   0.955835E-02   0.294379E+05
   0.975144E-02   0.296467E+05
   0.994843E-02   0.298493E+05
   0.101494E-01   0.300454E+05
   0.103544E-01   0.302349E+05
   0.105636E-01   0.304175E+05
   0.107770E-01   0.305931E+05
   0.109947E-01   0.307614E+05
   0.112168E-01   0.309221E+05
   0.114434E-01   0.310752E+05
   0.116746E-01   0.312203E+05
   0.119104E-01   0.313569E+05
   0.121510E-01   0.314846E+05
   0.123965E-01   0.316029E+05
   0.126469E-01   0.317113E+05
   0.129024E-01   0.318094E+05
   0.131631E-01   0.318967E+05
   0.134290E-01   0.319727E+05
   0.137003E-01   0.320370E+05
   0.139770E-01   0.320891E+05
   0.142594E-01   0.321288E+05
   0.145474E-01   0.321556E+05
   0.148413E-01   0.321695E+05
   0.151411E-01   0.321702E+05
   0.154470E-01   0.321576E+05
   0.157590E-01   0.321314E+05
   0.160774E-01   0.320916E+05
   0.164022E-01   0.320379E+05
   0.167335E-01   0.319704E+05
   0.170716E-01   0.318887E+05
   0.174164E-01   0.317929E+05
   0.177683E-01   0.316825E+05
   0.181272E-01   0.315574E+05
   0.184934E-01   0.314173E+05
   0.188670E-01   0.312621E+05
   0.192481E-01   0.310915E+05
   0.196370E-01   0.309054E+05
   0.200337E-01   0.307038E+05
   0.204384E-01   0.304866E+05
   0.208513E-01   0.302537E+05
   0.212725E-01   0.300053E+05
   0.217022E-01   0.297418E+05
   0.221406E-01   0.294634E+05
   0.225879E-01   0.291705E+05
   0.230442E-01   0.288635E+05
   0.235097E-01   0.285427E+05
   0.239847E-01   0.282086E+05
   0.244692E-01   0.278615E+05
   0.249635E-01   0.275021E+05
   0.254678E-01   0.271309E+05
   0.259823E-01   0.267488E+05
   0.265072E-01   0.263566E+05
   0.270426E-01   0.259552E+05
   0.275889E-01   0.255452E+05
   0.281463E-01   0.251276E+05
   0.287149E-01   0.247031E+05
   0.292949E-01   0.242725E+05
   0.298867E-01   0.238371E+05
   0.304905E-01   0.233980E+05
   0.311064E-01   0.229566E+05
   0.317348E-01   0.225137E+05
   0.323759E-01   0.220706E+05
   0.330299E-01   0.216282E+05
   0.336972E-01   0.211876E+05
   0.343779E-01   0.207504E+05
   0.350724E-01   0.203178E+05
   0.357809E-01   0.198911E+05
   0.365038E-01   0.194714E+05
   0.372412E-01   0.190599E+05
   0.379935E-01   0.186573E+05
   0.387610E-01   0.182643E+05
   0.395440E-01   0.178816E+05
   0.403429E-01   0.175097E+05
   0.411579E-01   0.171491E+05
   0.419893E-01   0.168005E+05
   0.428375E-01   0.164650E+05
   0.437029E-01   0.161438E+05
   0.445858E-01   0.158381E+05
   0.454865E-01   0.155488E+05
   0.464053E-01   0.152757E+05
   0.473428E-01   0.150174E+05
   0.482992E-01   0.147727E+05
   0.492749E-01   0.145400E+05
   0.502703E-01   0.143184E+05
   0.512858E-01   0.141065E+05
   0.523219E-01   0.139033E+05
   0.533789E-01   0.137078E+05
   0.544572E-01   0.135189E+05
   0.555573E-01   0.133355E+05
   0.566796E-01   0.131563E+05
   0.578246E-01   0.129799E+05
   0.589927E-01   0.128049E+05
   0.601845E-01   0.126286E+05
   0.614003E-01   0.124487E+05
   0.626407E-01   0.122629E+05
   0.639061E-01   0.120689E+05
   0.651971E-01   0.118646E+05
   0.665142E-01   0.116482E+05
   0.678578E-01   0.114185E+05
   0.692287E-01   0.111751E+05
   0.706272E-01   0.109176E+05
   0.720539E-01   0.106458E+05
   0.735095E-01   0.103594E+05
   0.749945E-01   0.100589E+05
   0.765095E-01   0.974679E+04
   0.780551E-01   0.942632E+04
   0.796319E-01   0.910065E+04
   0.812406E-01   0.877264E+04
   0.828817E-01   0.844491E+04
   0.845561E-01   0.812040E+04
   0.862642E-01   0.780226E+04
   0.880068E-01   0.749346E+04
   0.897847E-01   0.719734E+04
   0.915985E-01   0.691685E+04
   0.934489E-01   0.665453E+04
   0.953367E-01   0.641277E+04
   0.972626E-01   0.619358E+04
   0.992274E-01   0.599773E+04
   0.101232E+00   0.582495E+04
   0.103277E+00   0.567461E+04
   0.105363E+00   0.554424E+04
   0.107492E+00   0.543088E+04
   0.109663E+00   0.533101E+04
   0.111879E+00   0.524028E+04
   0.114139E+00   0.515442E+04
   0.116445E+00   0.506900E+04
   0.118797E+00   0.497980E+04
   0.121197E+00   0.488313E+04
   0.123645E+00   0.477580E+04
   0.126143E+00   0.465574E+04
   0.128691E+00   0.452177E+04
   0.131291E+00   0.437410E+04
   0.133943E+00   0.421398E+04
   0.136649E+00   0.404396E+04
   0.139409E+00   0.386742E+04
   0.142226E+00   0.368887E+04
   0.145099E+00   0.351318E+04
   0.148030E+00   0.334568E+04
   0.151020E+00   0.319108E+04
   0.154071E+00   0.305298E+04
   0.157184E+00   0.293317E+04
   0.160359E+00   0.283164E+04
   0.163598E+00   0.274661E+04
   0.166903E+00   0.267540E+04
   0.170275E+00   0.261457E+04
   0.173715E+00   0.256009E+04
   0.177224E+00   0.250745E+04
   0.180804E+00   0.245171E+04
   0.184457E+00   0.238864E+04
   0.188183E+00   0.231560E+04
   0.191985E+00   0.223235E+04
   0.195863E+00   0.214092E+04
   0.199820E+00   0.204458E+04
   0.203856E+00   0.194722E+04
   0.207974E+00   0.185288E+04
   0.212176E+00   0.176546E+04
   0.216462E+00   0.168798E+04
   0.220835E+00   0.162184E+04
   0.225296E+00   0.156658E+04
   0.229847E+00   0.152006E+04
   0.234490E+00   0.147901E+04
   0.239227E+00   0.143958E+04
   0.244060E+00   0.139815E+04
   0.248990E+00   0.135227E+04
   0.254020E+00   0.130132E+04
   0.259152E+00   0.124640E+04
   0.264387E+00   0.118975E+04
   0.269728E+00   0.113424E+04
   0.275177E+00   0.108268E+04
   0.280736E+00   0.103699E+04
   0.286407E+00   0.997481E+03
   0.292193E+00   0.963053E+03
   0.298096E+00   0.931712E+03
   0.304118E+00   0.901132E+03
   0.310261E+00   0.869333E+03
   0.316529E+00   0.835467E+03
   0.322923E+00   0.800084E+03
   0.329447E+00   0.764639E+03
   0.336102E+00   0.730763E+03
   0.342892E+00   0.699706E+03
   0.349819E+00   0.671879E+03
   0.356885E+00   0.646685E+03
   0.364095E+00   0.622940E+03
   0.371450E+00   0.599464E+03
   0.378954E+00   0.575541E+03
   0.386609E+00   0.551275E+03
   0.394419E+00   0.527427E+03
   0.402387E+00   0.504754E+03
   0.410516E+00   0.483730E+03
   0.418809E+00   0.464316E+03
   0.427269E+00   0.445954E+03
   0.435901E+00   0.428068E+03
   0.444706E+00   0.410348E+03
   0.453690E+00   0.392874E+03
   0.462855E+00   0.376021E+03
   0.472206E+00   0.360086E+03
   0.481745E+00   0.345085E+03
   0.491477E+00   0.330840E+03
   0.501405E+00   0.317056E+03
   0.511534E+00   0.303615E+03
   0.521868E+00   0.290593E+03
   0.532411E+00   0.278116E+03
   0.543166E+00   0.266273E+03
   0.554139E+00   0.254950E+03
   0.565333E+00   0.244051E+03
   0.576753E+00   0.233571E+03
   0.588404E+00   0.223507E+03
   0.600291E+00   0.213852E+03
   0.612418E+00   0.204597E+03
   0.624789E+00   0.195726E+03
   0.637411E+00   0.187222E+03
   0.650288E+00   0.179072E+03
   0.663424E+00   0.171260E+03
   0.676826E+00   0.163774E+03
   0.690499E+00   0.156600E+03
   0.704448E+00   0.149726E+03
   0.718679E+00   0.143139E+03
   0.733197E+00   0.136828E+03
   0.748009E+00   0.130782E+03
   0.763119E+00   0.124990E+03
   0.778536E+00   0.119444E+03
   0.794263E+00   0.114132E+03
   0.810308E+00   0.109046E+03
   0.826677E+00   0.104177E+03
   0.843378E+00   0.995165E+02
   0.860415E+00   0.950559E+02
   0.877797E+00   0.907872E+02
   0.895529E+00   0.867028E+02
   0.913620E+00   0.827951E+02
   0.932076E+00   0.790568E+02
   0.950906E+00   0.754810E+02
   0.970115E+00   0.720610E+02
   0.989713E+00   0.687902E+02
   0.100971E+01   0.656625E+02
   0.103010E+01   0.626719E+02
   0.105091E+01   0.598127E+02
   0.107214E+01   0.570793E+02
   0.109380E+01   0.544664E+02
   0.111590E+01   0.519690E+02
   0.113844E+01   0.495823E+02
   0.116144E+01   0.473014E+02
   0.118490E+01   0.451220E+02
   0.120884E+01   0.430398E+02
   0.123326E+01   0.410505E+02
   0.125817E+01   0.391502E+02
   0.128359E+01   0.373351E+02
   0.130952E+01   0.356015E+02
   0.133597E+01   0.339460E+02
   0.136296E+01   0.323651E+02
   0.139049E+01   0.308556E+02
   0.141858E+01   0.294144E+02
   0.144724E+01   0.280386E+02
   0.147648E+01   0.267253E+02
   0.150630E+01   0.254717E+02
   0.153673E+01   0.242752E+02
   0.156778E+01   0.231334E+02
   0.159945E+01   0.220438E+02
   0.163176E+01   0.210042E+02
   0.166472E+01   0.200122E+02
   0.169835E+01   0.190659E+02
   0.173266E+01   0.181631E+02
   0.176766E+01   0.173019E+02
   0.180337E+01   0.164806E+02
   0.183980E+01   0.156972E+02
   0.187697E+01   0.149501E+02
   0.191489E+01   0.142377E+02
   0.195357E+01   0.135584E+02
   0.199304E+01   0.129108E+02
   0.203330E+01   0.122933E+02
   0.207437E+01   0.117047E+02
   0.211628E+01   0.111435E+02
   0.215903E+01   0.106087E+02
   0.220265E+01   0.100989E+02
   0.224714E+01   0.961310E+01
   0.229254E+01   0.915012E+01
   0.233885E+01   0.870894E+01
   0.238610E+01   0.828857E+01
   0.243430E+01   0.788805E+01
   0.248348E+01   0.750647E+01
   0.253365E+01   0.714295E+01
   0.258483E+01   0.679667E+01
   0.263705E+01   0.646682E+01
   0.269032E+01   0.615266E+01
   0.274466E+01   0.585344E+01
   0.280011E+01   0.556848E+01
   0.285668E+01   0.529711E+01
   0.291439E+01   0.503871E+01
   0.297326E+01   0.479266E+01
   0.303332E+01   0.455839E+01
   0.309460E+01   0.433536E+01
   0.315712E+01   0.412303E+01
   0.322090E+01   0.392090E+01
   0.328596E+01   0.372850E+01
   0.335234E+01   0.354536E+01
   0.342006E+01   0.337106E+01
   0.348916E+01   0.320517E+01
